mm,N/mm_
6.749609485,0.072482735
6.75029261,0.074154116
6.750878878,0.069730163
6.751513574,0.08059191
6.752197165,0.068505153
6.752831861,0.057989608
6.753466558,0.071265124
6.754199043,0.074955799
6.754834205,0.064088225
6.755468901,0.076913245
6.756152026,0.062363848
6.756787188,0.060155265
6.757519674,0.051696364
6.758202799,0.061516091
6.758886855,0.071104087
6.75956998,0.067432202
6.760254037,0.082016401
6.760888733,0.06547609
6.761572324,0.047296293
6.762304809,0.060932204
6.762939505,0.071176238
6.763623096,0.064345792
6.764355581,0.069850579
6.765039172,0.076786518
6.765722763,0.083166592
6.766405888,0.0594084
6.767089944,0.061553441
6.767773535,0.068267837
6.768408231,0.062815435
6.769091822,0.061060622
6.769775413,0.078725658
6.770410109,0.086568534
6.771044806,0.082548022
6.771679968,0.066302873
6.772363093,0.061008237
6.772997789,0.064711884
6.773681846,0.073335826
6.774316542,0.070942804
6.774950773,0.065870203
6.775585935,0.072333947
6.776269525,0.077776402
6.776953116,0.06484928
6.777587812,0.072685488
6.778271869,0.076567031
6.778906565,0.072849438
6.77958969,0.060309757
6.780224852,0.050437763
6.780907977,0.079928473
6.781592034,0.072300836
6.782275159,0.056633633
6.782959215,0.057118203
6.783593446,0.076441281
6.784277502,0.065330453
6.784960628,0.075358152
6.785644684,0.068443552
6.786328275,0.075314008
6.7870114,0.062101554
6.787695456,0.067703471
6.788378581,0.057879258
6.789013743,0.074846052
6.789697334,0.073203169
6.790380925,0.080049865
6.791015621,0.064525016
6.791699212,0.061961617
6.792333908,0.064706676
6.792968605,0.075929672
6.793603301,0.057190236
6.794287357,0.035119675
6.794922054,0.065935075
6.795605645,0.06510333
6.796240341,0.066921808
6.796875037,0.076961264
6.797509734,0.062751167
6.798193324,0.056960925
6.798828021,0.074983567
6.799512077,0.062311947
6.800195202,0.060769588
6.800878793,0.067941882
6.801513489,0.057700273
6.802197546,0.073130041
6.802880671,0.063375555
6.803564727,0.069092676
6.804247852,0.053974189
6.804980338,0.060247425
6.8056155,0.079803333
6.806298625,0.078039177
6.806982681,0.064839333
6.807617377,0.055752043
6.808300968,0.045791525
6.808984093,0.054774776
6.80966815,0.052977398
6.810351275,0.068295002
6.811035331,0.068841904
6.811670028,0.069897987
6.812353618,0.06860289
6.812988315,0.071779042
6.813671906,0.070868835
6.814355496,0.068205021
6.814990193,0.055735067
6.815625355,0.06431184
6.816260051,0.04838755
6.816943176,0.058232259
6.817578338,0.059722595
6.818213034,0.050100528
6.81889616,0.054723963
6.819531322,0.074170366
6.820166018,0.061811004
6.820849609,0.066131771
6.821484771,0.077972971
6.822167896,0.06480623
6.822851487,0.067735851
6.823486183,0.054640051
6.824170239,0.070540451
6.824853364,0.066345677
6.825537421,0.043076422
6.826220546,0.051492274
6.826904137,0.05868154
6.827588193,0.063673377
6.828320678,0.065605968
6.828955375,0.080202408
6.8296385,0.06188995
6.830322091,0.071920432
6.831006147,0.050421756
6.831689272,0.0602239
6.832373329,0.051321536
6.833056454,0.078658842
6.833691616,0.087778024
6.834374741,0.072663665
6.835009437,0.061344258
6.835693493,0.078205794
6.83632819,0.065172687
6.837011781,0.060121797
6.837646477,0.082329631
6.838281173,0.065505072
6.83891587,0.08597701
6.83959946,0.054463245
6.840234157,0.056879193
6.840868853,0.077742688
6.841552909,0.065132067
6.842187606,0.064753361
6.842822302,0.06494265
6.843456998,0.071510196
6.844140589,0.072799236
6.84482418,0.057060726
6.845458876,0.068412505
6.846142933,0.059384268
6.846826058,0.064965211
6.847509649,0.051769122
6.848193239,0.055337925
6.84887683,0.06231498
6.849560887,0.069174282
6.850244012,0.075288549
6.850927602,0.066520058
6.851611193,0.076386474
6.852294784,0.066431172
6.85297884,0.059385967
6.853661966,0.065183729
6.854346022,0.078307055
6.855029147,0.073855691
6.855712738,0.063725889
6.856396794,0.063847877
6.857031491,0.062998302
6.857666187,0.090020202
6.858349778,0.081507698
6.859032903,0.073901646
6.859716959,0.069512129
6.860351656,0.068282872
6.860986352,0.078454629
6.861669943,0.067973532
6.862304639,0.066539578
6.862939335,0.05051513
6.863622926,0.069071814
6.864306517,0.055137962
6.864941679,0.065910459
6.865624804,0.078537211
6.8662595,0.06795764
6.866943557,0.060825128
6.867627148,0.045285247
6.868310273,0.06395229
6.868944969,0.07146363
6.869629025,0.069761202
6.870263722,0.058310959
6.870947313,0.070791587
6.871679798,0.080070719
6.872314494,0.079951636
6.872998085,0.059562284
6.87373057,0.08409863
6.874414161,0.064221129
6.875048857,0.066057675
6.875732448,0.066239208
6.876367144,0.086394764
6.877050735,0.077554367
6.877734326,0.067126863
6.878369488,0.087704293
6.879052613,0.069486782
6.879687309,0.080541469
6.880322471,0.061454125
6.880957168,0.070965841
6.881640293,0.054421168
6.882324349,0.062803186
6.882959045,0.045519773
6.883593742,0.065430015
6.884179544,0.055972014
6.8848636,0.08109916
6.885497831,0.059793171
6.886181887,0.058184844
6.886816584,0.070393838
6.88745128,0.056980085
6.888134871,0.039477058
6.888818461,0.053013049
6.889453158,0.081668735
6.890136749,0.062072329
6.890820339,0.064125456
6.89150393,0.057275727
6.892138626,0.046746358
6.892822217,0.057019617
6.893506274,0.064488515
6.894238293,0.058986884
6.894921884,0.04766627
6.895654369,0.043555416
6.89633796,0.062286846
6.897021085,0.066336095
6.897705141,0.072851382
6.898388732,0.075909659
6.899023429,0.061476681
6.899755914,0.068426453
6.900439039,0.049659245
6.901123095,0.055703536
6.901757792,0.050674956
6.902392488,0.05608758
6.903076079,0.055953704
6.903710775,0.056720823
6.904345471,0.055204049
6.905029528,0.066328943
6.905713119,0.055281416
6.906347815,0.050658826
6.906982511,0.05285674
6.907666102,0.042714328
6.908300798,0.042294268
6.908984389,0.060470067
6.909619551,0.065109387
6.910302676,0.047880545
6.910937373,0.064267091
6.911572535,0.053808179
6.91225566,0.065275885
6.912939716,0.06438496
6.913622841,0.05789005
6.914306432,0.057086192
6.914941128,0.065575652
6.915625185,0.067551047
6.91630831,0.06465441
6.916943472,0.055132747
6.917675957,0.067515031
6.918310653,0.032464717
6.919043139,0.062656581
6.919726264,0.064490214
6.920361426,0.065325238
6.921045016,0.040693823
6.921679713,0.065927438
6.922363304,0.059786621
6.923046894,0.057513162
6.923730485,0.060480982
6.924365181,0.061970469
6.925000343,0.076033227
6.92563504,0.059071407
6.926269736,0.057873074
6.926953327,0.05375858
6.927636452,0.053705104
6.92822272,0.069491394
6.928857416,0.061027031
6.929492112,0.059389118
6.930175703,0.058375955
6.930810399,0.074782752
6.931494456,0.053583235
6.932177581,0.060862962
6.932812743,0.068213992
6.933447439,0.069767751
6.934130564,0.056606833
6.934814621,0.059959788
6.935498212,0.04682409
6.936181337,0.055325557
6.936865393,0.06552884
6.937500089,0.075644821
6.93818368,0.075339839
6.938867271,0.051379256
6.939550862,0.081843965
6.940233987,0.058769822
6.940966472,0.080092303
6.941650528,0.061803728
6.942334119,0.059878781
6.94301771,0.059850045
6.943651941,0.04187033
6.944335997,0.045610115
6.945019588,0.047943238
6.945654284,0.061670583
6.946386769,0.059416279
6.947021466,0.062375613
6.947607733,0.063276239
6.948290858,0.062579334
6.948974449,0.059849437
6.949609146,0.072046429
6.950243842,0.066055372
6.950879004,0.04977772
6.951562595,0.053460028
6.952197291,0.069059812
6.952832453,0.057004701
6.953515578,0.060573019
6.954150274,0.057413239
6.954833865,0.055859361
6.955468562,0.07441023
6.956103258,0.06523902
6.956787314,0.052825209
6.957470905,0.060882002
6.95815403,0.047083959
6.958838087,0.066405706
6.959472783,0.05918964
6.960156374,0.063784339
6.960839964,0.054280866
6.961474195,0.076397024
6.96220668,0.048711568
6.962841842,0.051660348
6.963574328,0.054666851
6.964257918,0.051230952
6.964941509,0.041973524
6.965576205,0.066222474
6.966259796,0.056196354
6.966943387,0.058705796
6.967626978,0.064834245
6.968261674,0.073097058
6.96894573,0.061579756
6.969579961,0.057727434
6.970214657,0.056896653
6.970898714,0.063917242
6.97153341,0.055003479
6.972216535,0.056037985
6.972851697,0.044971053
6.973486394,0.04672635
6.97412109,0.071194544
6.974804681,0.055227816
6.975488272,0.061166972
6.976171862,0.071386874
6.976806559,0.067371815
6.977490615,0.066132739
6.978125311,0.069552749
6.978808437,0.070890777
6.979443599,0.059471212
6.980126724,0.070074305
6.98081078,0.046152893
6.981493905,0.051586863
6.98222639,0.061003022
6.982909981,0.059831124
6.983544677,0.057055026
6.984228734,0.05602501
6.984911859,0.06870342
6.985644344,0.061710842
6.986327935,0.054314699
6.987011991,0.055410925
6.987695117,0.076038688
6.988329813,0.069577731
6.989062298,0.064408243
6.98969746,0.055736642
6.990332156,0.059379052
6.991015282,0.054914348
6.991699338,0.040686183
6.99228514,0.073234208
6.992968731,0.052812599
6.993603893,0.049193349
6.994238589,0.048908863
6.994921714,0.038573641
6.995605305,0.068562023
6.996191572,0.046984401
6.996826269,0.06014229
6.99750986,0.070558272
6.998144556,0.068472289
6.998828147,0.054210167
6.999511737,0.072731934
7.000195328,0.061571267
7.000830024,0.072322428
7.001513615,0.109858654
7.002148777,0.048794512
7.002831902,0.037820712
7.003515493,0.049617168
7.004199084,0.056780607
7.004882675,0.055970438
7.005517371,0.049252041
7.006249856,0.067129649
7.006884553,0.047246575
7.007568143,0.055293541
7.008300629,0.070676625
7.008984685,0.067970254
7.00966781,0.053552553
7.010351866,0.068012699
7.010986097,0.068794243
7.011620793,0.049705204
7.01225549,0.061687317
7.012939546,0.052086953
7.013623137,0.064038143
7.014257833,0.055183798
7.01489253,0.057924852
7.015527226,0.067934968
7.016161922,0.076482147
7.016845513,0.069321379
7.017480209,0.084153928
7.018114906,0.069162279
7.018750068,0.070850037
7.019384764,0.08395166
7.020068355,0.084935717
7.020703517,0.071304776
7.021386642,0.067676432
7.022070233,0.080934606
7.0226565,0.082578458
7.023339625,0.080226541
7.024023682,0.072120279
7.024706807,0.059169993
7.025390398,0.075136721
7.026074454,0.07744135
7.026757579,0.061303515
7.027441636,0.066758461
7.028076332,0.080367573
7.028808817,0.066615731
7.029443048,0.042920962
7.030175533,0.056745924
7.03085959,0.062046744
7.031542715,0.065011896
7.032226771,0.075662158
7.032910362,0.060077049
7.033545058,0.07216078
7.034228183,0.065607905
7.034863345,0.054259643
7.035546936,0.060391732
7.036230527,0.070448041
7.036865223,0.067798786
7.03749992,0.070379406
7.03818351,0.047955848
7.038818207,0.073497839
7.039502263,0.065273464
7.040136959,0.079436384
7.040820085,0.06404081
7.041455247,0.068350054
7.042089943,0.085919291
7.042773068,0.079967283
7.043457124,0.066118307
7.044140715,0.055634659
7.044775411,0.070958927
7.045459002,0.05333937
7.046142593,0.065895423
7.046826184,0.072729751
7.047509775,0.055221632
7.048193365,0.07034485
7.048876956,0.06061025
7.049560547,0.054496594
7.050244138,0.067714021
7.050927728,0.071284644
7.051562425,0.056346722
7.052246016,0.08020217
7.052930072,0.065980189
7.053613197,0.053190093
7.054296788,0.042054649
7.054980379,0.065278433
7.055663969,0.077405334
7.056298666,0.069443129
7.056933362,0.050203238
7.057568524,0.062857032
7.058251649,0.069887802
7.058935706,0.075099133
7.059570402,0.062320195
7.060205098,0.057901084
7.060839795,0.063434124
7.061474957,0.071563192
7.062158082,0.067039676
7.062792778,0.076081246
7.063476369,0.076039046
7.064111065,0.071108937
7.064745761,0.067574203
7.065429818,0.054195132
7.066064514,0.070765391
7.066748105,0.0654727
7.06743123,0.069933519
7.068066392,0.055335864
7.068749983,0.062902384
7.069384679,0.061640508
7.07006827,0.065280497
7.070752326,0.065472089
7.071435452,0.068153486
7.072119042,0.056323197
7.072802633,0.064750694
7.073486224,0.061023638
7.07417028,0.06292057
7.074804977,0.083603628
7.075536996,0.06817992
7.076220587,0.054908045
7.076904178,0.063480452
7.077588234,0.059470486
7.07822293,0.06953226
7.078857627,0.063563026
7.079541218,0.066868208
7.080224343,0.051897902
7.080859039,0.087928638
7.081543095,0.058548637
7.082177792,0.056287181
7.082812488,0.07210888
7.08344765,0.05446931
7.084130775,0.047969308
7.084765472,0.075854123
7.085449062,0.071404211
7.086083759,0.04444889
7.086718455,0.065567404
7.087353617,0.067109764
7.088086102,0.071338244
7.088720798,0.077394053
7.089403924,0.069993787
7.09008798,0.082379952
7.090722676,0.073136955
7.091406267,0.073583573
7.092089858,0.064761847
7.09272502,0.070484906
7.093408145,0.074793302
7.09414063,0.071958028
7.094775327,0.076623544
7.095507812,0.065943442
7.096142974,0.068368122
7.096826099,0.076559633
7.09750969,0.067378968
7.09819328,0.06466265
7.098876871,0.055542618
7.099560928,0.067457914
7.100244053,0.057238862
7.100878749,0.059414703
7.101513911,0.075057171
7.102197036,0.06450998
7.102831732,0.06569194
7.103515789,0.06448973
7.104150485,0.070731319
7.104834076,0.080075085
7.105468772,0.080224603
7.106103469,0.061219964
7.106738165,0.048185766
7.107421756,0.066523694
7.108105812,0.066987649
7.108740509,0.066676244
7.109375205,0.064128608
7.110009901,0.061499234
7.110693492,0.069151849
7.111376617,0.073556773
7.112060674,0.065487489
7.112744264,0.06850782
7.113378961,0.065982856
7.114062086,0.056228004
7.114746142,0.053377569
7.115429733,0.055984143
7.116113324,0.055712752
7.116796914,0.056576274
7.117480505,0.075396352
7.118212525,0.073338374
7.118847687,0.074418232
7.119531278,0.073480979
7.120214868,0.060974646
7.120898459,0.071701311
7.121630479,0.057162464
7.122314535,0.063503608
7.122998126,0.054625377
7.123681717,0.070705608
7.124316413,0.061310306
7.124951575,0.06706696
7.125585806,0.071935467
7.126269396,0.066807695
7.126904558,0.069474176
7.127587683,0.086575329
7.12822238,0.07500685
7.128857542,0.065601118
7.129541133,0.087471709
7.130175363,0.074079424
7.13085942,0.080957524
7.13154301,0.075688593
7.132177707,0.058499645
7.132861298,0.068024457
7.13349646,0.081148393
7.134179585,0.066006623
7.134863175,0.063121505
7.135497872,0.056442883
7.136230357,0.075293519
7.136865053,0.068805277
7.13754911,0.077895239
7.138183806,0.076561458
7.138867397,0.061169032
7.139550522,0.076971695
7.140283007,0.076865949
7.140917704,0.083779827
7.141650189,0.07891386
7.142285351,0.07633324
7.142920047,0.077625915
7.143603172,0.063149519
7.144287229,0.079991415
7.144921925,0.072143197
7.145605516,0.074456796
7.146288641,0.082855426
7.146923803,0.063607052
7.147558499,0.075192988
7.148193195,0.082519405
7.148827892,0.065837942
7.149511948,0.073885642
7.150146645,0.06798929
7.150781341,0.079876453
7.151416037,0.077675387
7.152051199,0.069478296
7.15268543,0.081692502
7.153417915,0.07434196
7.154052611,0.070537053
7.154687308,0.058147375
7.155371364,0.073944576
7.156006061,0.082174167
7.156689651,0.073400825
7.157372776,0.059558645
7.158056833,0.057280578
7.158739958,0.062876672
7.159424014,0.069859549
7.160107605,0.067057014
7.16079073,0.072558887
7.161474787,0.083288342
7.162157912,0.0819491
7.162841968,0.051744748
7.163573988,0.085677974
7.164258044,0.064847827
7.164941169,0.080958739
7.165625226,0.074640147
7.166308351,0.084456846
7.166943513,0.061008964
7.167675998,0.043868396
7.168310694,0.065190032
7.16899382,0.054956187
7.169628982,0.07563936
7.170312572,0.05859993
7.170947269,0.074269682
7.171630859,0.055418201
7.172265556,0.052863773
7.172949146,0.078626096
7.173583843,0.074687801
7.174218539,0.051300921
7.174902596,0.077784158
7.175537292,0.072200917
7.176220883,0.048919898
7.176904008,0.068566024
7.177538704,0.050967202
7.178222761,0.062253255
7.178857457,0.072490864
7.179541048,0.081106439
7.180224638,0.081720516
7.180908229,0.066628106
7.18159182,0.07955838
7.182226516,0.066123039
7.182910107,0.065658838
7.183593698,0.071694031
7.184228394,0.070633456
7.184911985,0.069382131
7.185595576,0.074276842
7.186328061,0.06769935
7.186963223,0.066949449
7.187695708,0.061666336
7.188330404,0.071854465
7.188964635,0.068700507
7.189648692,0.067360662
7.190331817,0.081416264
7.190966513,0.067316517
7.191650569,0.061003506
7.192236371,0.069914117
7.192919962,0.072754122
7.193505764,0.066384479
7.194189355,0.061703928
7.194824051,0.065938354
7.195508108,0.08697623
7.196142804,0.078164928
7.1967775,0.079847716
7.197461091,0.052408304
7.198095787,0.064917549
7.198778912,0.067028277
7.199462969,0.081971779
7.20014656,0.076380044
7.200781256,0.071708098
7.201415952,0.062851816
7.202100009,0.066986799
7.202783134,0.085487828
7.203515619,0.060906131
7.204150315,0.078239024
7.204833906,0.064299107
7.205517963,0.05377847
7.206201088,0.05970962
7.206884678,0.07004787
7.207568269,0.066667996
7.20825186,0.058259662
7.208935916,0.070576586
7.209667936,0.065799624
7.210351527,0.07390698
7.210986223,0.068345204
7.211669814,0.073745213
7.21230451,0.060699984
7.212988567,0.055548076
7.213623263,0.063560724
7.214306854,0.067220233
7.21494155,0.063995704
7.215576246,0.073356926
7.216210943,0.069436945
7.216894533,0.063493542
7.21752923,0.083082676
7.218213286,0.074813433
7.218847983,0.067804851
7.219482213,0.059127066
7.22011691,0.065754518
7.220849395,0.071095593
7.221484091,0.067142382
7.222168148,0.072451331
7.222851738,0.065173663
7.223486435,0.067117646
7.224121131,0.073796876
7.224804722,0.070168771
7.225488313,0.060763646
7.226171903,0.065323904
7.226855494,0.070459321
7.227539085,0.071035691
7.228173781,0.077802107
7.228906266,0.066712506
7.229540963,0.065888509
7.230273448,0.058673296
7.230957039,0.061362084
7.231640629,0.069111712
7.23232422,0.08387696
7.233007811,0.070293434
7.233642507,0.061333347
7.234326564,0.068637572
7.23496126,0.068453737
7.235644385,0.090307839
7.236327976,0.084465452
7.237012032,0.082689539
7.237646729,0.081672251
7.238281425,0.072712049
7.238916121,0.089753658
7.239550818,0.071813725
7.240234409,0.064778462
7.240869105,0.06285958
7.241503801,0.068447426
7.242187392,0.062320799
7.242871448,0.06962575
7.243506145,0.071120337
7.24418927,0.064979881
7.244872861,0.086329766
7.245556917,0.084505953
7.246191613,0.080274925
7.246874738,0.07981085
7.247558795,0.073042735
7.248242386,0.082301006
7.248925511,0.070394084
7.249657996,0.067391582
7.250292692,0.075444974
7.251025178,0.083754845
7.25166034,0.079201251
7.252343465,0.070437491
7.253027521,0.073132589
7.253710646,0.0750117
7.254394703,0.066290744
7.255078293,0.067036279
7.255761418,0.068843476
7.256445475,0.087326072
7.257080171,0.062908933
7.257714868,0.055732034
7.258349564,0.065621004
7.259033155,0.074238159
7.259667851,0.065076649
7.260351442,0.076735593
7.260986138,0.075530343
7.261620834,0.059095901
7.262304891,0.082027197
7.262939587,0.073096454
7.263623178,0.062627718
7.264306769,0.069408447
7.264940999,0.070034169
7.265576161,0.064978667
7.266259752,0.064971149
7.266943343,0.055763442
7.267626934,0.05964753
7.268310525,0.075799309
7.268994115,0.080257833
7.269677706,0.069832996
7.270361297,0.072170235
7.270995993,0.06386207
7.27168005,0.050913602
7.272363175,0.056731008
7.273046765,0.07103084
7.273730356,0.089773424
7.274413947,0.067262068
7.275048643,0.078490891
7.2757327,0.07702978
7.276415825,0.081360124
7.277099416,0.07986857
7.277783472,0.083249293
7.278466597,0.074091792
7.279150654,0.074855514
7.279736456,0.081334047
7.280371152,0.064202696
7.281054277,0.058903214
7.281689439,0.077898756
7.282324135,0.07878653
7.283007726,0.072580114
7.283593528,0.084826216
7.284277584,0.082632668
7.284912281,0.073651239
7.285546977,0.066477247
7.286230568,0.069455862
7.286865264,0.081850633
7.287499961,0.079856932
7.288134657,0.066399276
7.288818248,0.070167072
7.289502304,0.058453321
7.290137,0.062073905
7.29086902,0.071040906
7.291503716,0.072080135
7.292187773,0.071269609
7.292822469,0.06811177
7.293505594,0.070047997
7.294189651,0.050044864
7.29492167,0.082291186
7.295605727,0.065404549
7.296288852,0.065093867
7.296972908,0.070943043
7.297656033,0.06906794
7.298339624,0.077344336
7.29902368,0.065449536
7.299706805,0.060076684
7.300390862,0.063245684
7.301123347,0.070760541
7.301758043,0.064243928
7.302441634,0.068601191
7.303076331,0.079247944
7.303711027,0.045532383
7.304394618,0.061468676
7.305029314,0.065664537
7.305712905,0.064868197
7.306348067,0.06328582
7.306982297,0.066676125
7.307616994,0.06933181
7.30830105,0.082206301
7.308984175,0.075906873
7.309618872,0.077103384
7.310302928,0.07251633
7.310937624,0.08921428
7.311621215,0.076495849
7.31230434,0.066328458
7.312988397,0.077942535
7.313671988,0.065305233
7.314355578,0.090742931
7.315039169,0.072206251
7.315673865,0.071293376
7.316357456,0.073282592
7.317041047,0.063972905
7.317724638,0.082589619
7.318408228,0.067059197
7.319091819,0.084652439
7.319824304,0.084299803
7.320459001,0.074491113
7.321142592,0.065010317
7.321777288,0.068736404
7.322461344,0.068653092
7.323144469,0.070686452
7.323779166,0.06646318
7.324462757,0.077100962
7.325049024,0.086463645
7.325732149,0.071831912
7.326318417,0.056036647
7.327002008,0.076725401
7.327636704,0.070360735
7.328320295,0.061376274
7.328906097,0.070511952
7.329589687,0.065600872
7.330224384,0.065582439
7.33085908,0.074485898
7.331543136,0.066784658
7.332226727,0.069084793
7.332861423,0.089814171
7.333544549,0.061774991
7.334179711,0.079263464
7.334863301,0.080928057
7.335546892,0.0741238
7.336230483,0.058894239
7.336962502,0.076462865
7.337597664,0.073231302
7.338281255,0.077147767
7.338964846,0.064665563
7.339648437,0.07222978
7.340332028,0.072347887
7.341015618,0.072933473
7.341699209,0.069997668
7.3423828,0.069743983
7.343066391,0.065366715
7.343749981,0.082110502
7.344433572,0.068641454
7.345068268,0.07460025
7.345800754,0.070936494
7.34643545,0.081481867
7.347119506,0.083824694
7.347754203,0.064530596
7.348388899,0.06133553
7.34902313,0.072106332
7.349657826,0.075658523
7.350341883,0.058208976
7.350976579,0.062895469
7.351611275,0.072393604
7.352246437,0.073821977
7.352929562,0.060388092
7.353613153,0.060053524
7.354247849,0.074248217
7.354931906,0.061091665
7.355615031,0.067180701
7.356249727,0.061766259
7.356933784,0.057856098
7.35756848,0.070570402
7.358252071,0.045172837
7.358935196,0.071445927
7.359619252,0.079894036
7.360302843,0.069255412
7.360937539,0.085941479
7.36162113,0.053094782
7.362304721,0.075675502
7.362988312,0.070242256
7.363671903,0.080916055
7.364355493,0.0669965
7.365039084,0.072746731
7.365722675,0.074877098
7.366357371,0.073322125
7.367040962,0.06094142
7.367724553,0.063693024
7.368408144,0.073549375
7.36904284,0.062310372
7.369726431,0.066616461
7.370361127,0.083167687
7.370995823,0.068665944
7.37163052,0.06842754
7.372314576,0.059102815
7.372949272,0.08241269
7.373583969,0.064973086
7.374219131,0.073665544
7.374853827,0.064498343
7.375536952,0.081320591
7.376220543,0.049479652
7.376904599,0.056355212
7.377539296,0.064866744
7.378222421,0.072003014
7.378906477,0.06576664
7.379540708,0.068148024
7.380224764,0.056475382
7.380907889,0.063315168
7.381640375,0.0696055
7.382324431,0.06437356
7.383008022,0.067222901
7.383691147,0.071696341
7.384375203,0.074830048
7.385058329,0.064939499
7.385693491,0.066296689
7.386425976,0.076509558
7.387060672,0.07420481
7.387743797,0.071502075
7.388427854,0.070909336
7.38906255,0.069163978
7.389746141,0.049047589
7.390429266,0.05688392
7.391064428,0.070584834
7.391748019,0.054782294
7.392382715,0.086551681
7.393066306,0.057283245
7.393701002,0.062868431
7.394335698,0.055654667
7.395019755,0.073884673
7.395653985,0.072291382
7.396338042,0.065460451
7.396972738,0.068696991
7.39755854,0.083354309
7.398242131,0.066273406
7.398925722,0.067106247
7.399560418,0.084996589
7.400244009,0.06666024
7.400878705,0.075919241
7.401562762,0.069364794
7.402197458,0.078462876
7.402880583,0.074058682
7.403564639,0.064418308
7.40424823,0.067390978
7.404980715,0.076972298
7.405615412,0.088659734
7.406250108,0.064062275
7.406933699,0.069316775
7.40761729,0.062096827
7.40830088,0.055869788
7.408984005,0.073166184
7.409668062,0.054948669
7.410351653,0.055570025
7.410986349,0.08232405
7.41166994,0.070114568
7.412305102,0.071026959
7.412939332,0.083334789
7.413622923,0.075446919
7.414306514,0.074970834
7.414892782,0.06668473
7.415575907,0.072598301
7.416211069,0.077542968
7.416894659,0.080087453
7.41752889,0.062846847
7.418164052,0.074682586
7.418798748,0.072973251
7.419433445,0.042941578
7.420117501,0.081153728
7.420800626,0.067118011
7.421435323,0.062948339
7.422118913,0.084072918
7.42280297,0.062893897
7.423437666,0.070189387
7.424120791,0.071398877
7.424804848,0.064703643
7.425488438,0.07152196
7.426171564,0.060444966
7.426904049,0.076044872
7.427588105,0.069860399
7.428222802,0.079833038
7.428906392,0.066393338
7.429589517,0.059862655
7.430224214,0.067755371
7.430956699,0.071510196
7.431640755,0.078592025
7.432324346,0.062177707
7.433007937,0.078966729
7.433642168,0.063072272
7.434326224,0.081572093
7.43496092,0.071794808
7.435644511,0.074277326
7.436279207,0.077042878
7.436963264,0.069455497
7.43759796,0.051082402
7.438232191,0.078887664
7.438866887,0.061760437
7.439550944,0.079334401
7.440234069,0.065388538
7.440869231,0.063232586
7.441552822,0.06773258
7.442187518,0.055297788
7.44282268,0.074207596
7.443505805,0.076144911
7.444189396,0.079819098
7.444872987,0.060740605
7.445556577,0.080044284
7.446191274,0.067640536
7.446874864,0.05146572
7.447558455,0.072630316
7.448193617,0.057463806
7.448876742,0.055480167
7.449560799,0.080518186
7.450243924,0.070897691
7.450927515,0.079064712
7.451611571,0.076234646
7.452294696,0.066602759
7.452978753,0.07114289
7.453661878,0.065885603
7.454345934,0.073036551
7.455029525,0.080858454
7.45571265,0.070707671
7.456347346,0.055559352
7.456982508,0.05835728
7.457666099,0.072021082
7.458300795,0.062501118
7.458984386,0.05605593
7.459619083,0.060206559
7.460253779,0.065670356
7.460888941,0.07578209
7.461523637,0.074908867
7.462206762,0.071610481
7.462841924,0.063673377
7.463525515,0.05833897
7.464159746,0.065312505
7.464794908,0.059018172
7.465478498,0.061481774
7.466162089,0.07651186
7.466796786,0.056014579
7.467480842,0.065025352
7.468163967,0.064890146
7.468847558,0.059417009
7.469482254,0.061551984
7.470166311,0.077550486
7.470849436,0.060593635
7.471533492,0.059781164
7.472216617,0.062139511
7.472900208,0.059581202
7.473534904,0.082726039
7.474218961,0.067182034
7.474902086,0.056124806
7.475586142,0.068013422
7.476269733,0.084371962
7.476952858,0.078858681
7.477636915,0.071720347
7.47832004,0.067260981
7.478955202,0.081149481
7.479589898,0.066366538
7.480273023,0.067371696
7.48095708,0.071028657
7.481591776,0.071595207
7.482275367,0.080656059
7.482910063,0.073255435
7.483544759,0.070897572
7.484179456,0.08512634
7.484863512,0.075580791
7.485547103,0.048922203
7.486181799,0.06431669
7.486864924,0.083034053
7.487500086,0.078535877
7.488134783,0.06709715
7.488818374,0.066487677
7.489453536,0.06950558
7.490185555,0.072820216
7.490869146,0.063050322
7.491503842,0.077457964
7.492187433,0.071805231
7.492871489,0.070780426
7.493554614,0.057590771
7.494238205,0.064582862
7.494921796,0.06744688
7.495605387,0.080771625
7.496289443,0.074139081
7.49692414,0.076083191
7.497607265,0.053825881
7.498290855,0.069006093
7.498974912,0.065166384
7.499658037,0.04774303
7.500292733,0.069667466
7.50097679,0.079405829
7.501660381,0.070793524
7.502295077,0.057497155
7.502929773,0.071453445
7.503613364,0.075429335
7.50424806,0.050086096
7.504931651,0.06855984
7.505566813,0.063964412
7.506201044,0.07202436
7.50683574,0.066139288
7.507470436,0.059305567
7.508154493,0.070433974
7.508789189,0.065563887
7.509423885,0.077744633
7.510107476,0.077476636
7.510742173,0.066904709
7.511425763,0.069347814
7.512109354,0.082980089
7.512792945,0.061459217
7.513476536,0.064018622
7.514111698,0.066322878
7.514746394,0.059209891
7.515429519,0.068838023
7.516162004,0.066262126
7.516845595,0.069924548
7.517529652,0.075479291
7.518212777,0.065324754
7.518896367,0.076941378
7.519579958,0.061083421
7.520263549,0.079898767
7.520947605,0.065149404
7.52163073,0.05843598
7.522314321,0.067686252
7.522997912,0.066105336
7.523681503,0.078628406
7.524316199,0.072579138
7.524950895,0.073362872
7.525586057,0.058627699
7.526269648,0.06028235
