Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
13.136099,84.050000,85.710964,1.000001,56.000000,2390.000000,1030572.625000,27662.125000,59797610.375000,56801.875000,59974.125000,0.000052,1030943.804753,0.026842,0.013924,0.013923,3209.282077,3210.583001,134.710785,1.697535,136.408320,0.042465,44.727779,42.729733,1.996563,0.314798,0.023872,0.751449,0.005700,1351503.424088,102488.396672,0.011107,0.000084,0.006921,0.050779,29713.905583,0.000751,39620320.415768,12411014.976570,0.313249,1975272.817568,6305764.845854,6607902.314277,14674192.746581,4596672.213544,41518707.621947,15377299.119240, 
13.263750,84.700000,86.349223,1.000001,56.000000,2390.000000,1030500.250000,27811.000000,59796103.250000,56799.875000,59972.500000,0.000052,1030875.461426,0.026988,0.014071,0.014070,3209.494841,3210.789375,134.987774,1.697535,136.685309,0.042548,45.200555,43.202554,1.996563,0.314599,0.023674,0.751402,0.005653,1350652.084547,101637.057132,0.011107,0.000084,0.006935,0.050776,29772.329542,0.000751,39700772.955373,12548347.847637,0.316073,1997130.005533,6318569.255073,6626676.821013,14703989.983472,4647536.239865,41636671.420268,15420989.414914, 
13.411161,85.412500,87.086275,1.000001,56.000000,2390.000000,1030649.250000,27907.500000,59795114.000000,56800.750000,59971.875000,0.000052,1031027.014720,0.027078,0.014160,0.014159,3209.023069,3210.313107,134.557854,1.697535,136.255389,0.042421,45.481896,43.483925,1.996563,0.314469,0.023544,0.751371,0.005622,1350093.302338,101078.274922,0.011106,0.000083,0.006914,0.050783,29683.086487,0.000751,39575901.016201,12630073.105362,0.319135,2010136.973972,6298695.284444,6611672.476795,14657741.117111,4677804.853838,41542396.270448,15386072.692758, 
13.544531,85.962500,87.753126,1.000001,56.000000,2390.000000,1030647.000000,28122.750000,59793919.500000,56797.500000,59969.625000,0.000052,1031030.614326,0.027287,0.014369,0.014368,3209.011866,3210.292319,134.593029,1.697535,136.290564,0.042432,46.152237,44.154303,1.996563,0.314312,0.023386,0.751333,0.005585,1349418.606894,100403.579478,0.011106,0.000083,0.006916,0.050783,29690.941442,0.000751,39586117.681210,12824786.746998,0.323972,2041126.587977,6300321.315894,6622706.881001,14661525.067115,4749921.017407,41611727.531750,15411750.937685, 
13.676602,86.550000,88.413481,1.000001,56.000000,2390.000000,1031880.125000,27988.625000,59793435.625000,56797.250000,59972.000000,0.000052,1032259.635702,0.027124,0.014207,0.014206,3205.191176,3206.475641,130.799020,1.697535,132.496555,0.041300,45.576018,43.578099,1.996563,0.314249,0.023323,0.751318,0.005570,1349145.304544,100130.277129,0.011105,0.000082,0.006731,0.050844,28898.754703,0.000752,38484133.291742,12657426.179054,0.328900,2014490.347410,6124935.192034,6447712.964023,14253382.700645,4687935.621872,40512207.452751,15004521.278797, 
13.806593,87.187500,89.063437,1.000001,56.000000,2390.000000,1033502.250000,27902.000000,59793538.250000,56796.250000,59975.125000,0.000052,1033878.823828,0.026998,0.014080,0.014079,3200.171431,3201.457097,125.775668,1.697535,127.473203,0.039796,45.100034,43.102111,1.996563,0.314262,0.023336,0.751321,0.005573,1349203.268865,100188.241449,0.011105,0.000082,0.006486,0.050924,27846.674532,0.000753,37025081.379063,12519173.688371,0.338127,1992486.797554,5892720.051856,6220462.462549,13712993.103357,4636730.995693,39084349.309741,14475684.929534, 
13.956861,87.950000,89.814775,1.000001,54.000000,2390.000000,1002582.250000,26608.750000,59793757.250000,56837.375000,59946.125000,0.000052,1002935.288836,0.026540,0.013623,0.013622,3181.088153,3182.376820,106.685132,1.697535,108.382667,0.034039,43.375828,41.377899,1.996563,0.314291,0.023365,0.751328,0.005580,1349326.964362,100311.936946,0.011105,0.000082,0.005350,0.049400,22967.552060,0.000730,31480161.796234,12018369.728859,0.381776,1912781.435017,5010219.390287,5362931.209419,11659319.183790,4451248.047725,33696317.271426,12480117.507936, 
14.084774,88.650000,90.454339,1.000001,54.000000,2390.000000,999454.375000,25839.625000,59793165.875000,56852.875000,59927.625000,0.000052,999788.344564,0.025854,0.012937,0.012936,3191.100980,3192.427834,116.763850,1.697535,118.461386,0.037087,41.321360,39.323449,1.996563,0.314213,0.023287,0.751310,0.005561,1348992.946112,99977.918696,0.011105,0.000082,0.005829,0.049246,25024.357034,0.000728,34407564.387540,11421646.714822,0.331952,1817810.092909,5476129.614036,5769959.192543,12743542.365756,4230239.524008,36253751.540509,13427315.385374, 
14.213465,89.337500,91.097794,1.000001,54.000000,2390.000000,1001191.750000,25229.250000,59792378.750000,56850.500000,59926.875000,0.000052,1001509.578249,0.025199,0.012283,0.012282,3185.616628,3186.964792,111.337683,1.697535,113.035218,0.035449,39.164691,37.166804,1.996563,0.314109,0.023184,0.751285,0.005537,1348548.374688,99533.347272,0.011105,0.000082,0.005571,0.049331,23919.016781,0.000729,32831513.189485,10795241.003078,0.328807,1718114.606479,5225293.474003,5500509.948219,12159819.699809,3998237.408547,34560750.666411,12800278.024597, 
14.342676,89.900000,91.743850,1.000001,54.000000,2390.000000,1003398.125000,24647.875000,59790712.375000,56843.000000,59929.375000,0.000052,1003700.809502,0.024564,0.011648,0.011648,3178.661943,3180.027878,104.478832,1.697535,106.176367,0.033371,37.060622,35.062785,1.996563,0.313890,0.022965,0.751233,0.005484,1347607.235514,98592.208098,0.011104,0.000081,0.005245,0.049439,22516.622216,0.000731,30839333.498419,10184120.618564,0.330232,1620851.853508,4908228.479811,5168932.920927,11421975.369785,3771896.525394,32477389.109966,12028662.633321, 
14.489304,90.550000,92.476990,1.000001,54.000000,2390.000000,1004984.125000,23996.625000,59788674.375000,56840.125000,59928.000000,0.000052,1005270.575275,0.023878,0.010962,0.010961,3173.698350,3175.084359,99.630777,1.697535,101.328313,0.031897,34.822293,32.824519,1.996563,0.313622,0.022696,0.751169,0.005421,1346456.276037,97441.248622,0.011103,0.000080,0.005013,0.049517,21521.943606,0.000732,29431197.511487,9534007.499590,0.323942,1517383.219018,4684116.854478,4923758.984735,10900443.522773,3531113.888737,30936914.616076,11458116.524473, 
14.617476,91.100000,93.117850,1.000001,54.000000,2390.000000,1005666.750000,23385.500000,59787490.000000,56833.625000,59927.250000,0.000052,1005938.613269,0.023254,0.010338,0.010338,3171.590715,3172.995859,97.597754,1.697535,99.295289,0.031277,32.819671,30.821932,1.996563,0.313466,0.022541,0.751132,0.005383,1345787.434688,96772.407272,0.011103,0.000080,0.004916,0.049550,21104.007599,0.000732,28840698.092538,8952348.550538,0.310407,1424809.395417,4590136.027507,4806186.696778,10681740.034273,3315684.648347,30198185.558659,11184513.169874, 
14.746948,91.750000,93.765209,1.000001,54.000000,2390.000000,1008176.125000,23726.375000,59787297.375000,56834.375000,59934.875000,0.000052,1008455.274115,0.023534,0.010618,0.010618,3163.675819,3165.064233,89.675150,1.697535,91.372685,0.028854,33.624592,31.626859,1.996563,0.313441,0.022515,0.751126,0.005377,1345678.657670,96663.630255,0.011103,0.000079,0.004535,0.049674,19468.795012,0.000734,26539547.320668,9186142.708001,0.346130,1462018.861767,4223896.797486,4469765.464538,9829461.970618,3402275.077037,28084386.940749,10401624.792870, 
14.876939,92.325000,94.415163,1.000001,54.000000,2390.000000,1010785.625000,22387.125000,59782855.125000,56825.500000,59935.500000,0.000052,1011033.512339,0.022148,0.009233,0.009233,3155.608124,3157.032475,81.851446,1.697535,83.548981,0.026450,29.164162,27.166564,1.996563,0.312857,0.021931,0.750987,0.005238,1343170.262887,94155.235472,0.011100,0.000077,0.004157,0.049802,17847.061813,0.000736,24267122.345896,7890632.894840,0.325157,1255832.234512,3862229.416446,4061272.050294,8987823.091073,2922456.627719,25517745.089091,9451016.699663, 
15.010309,93.050000,95.082017,1.000001,54.000000,2390.000000,1012934.000000,21642.750000,59779362.500000,56818.750000,59928.000000,0.000052,1013165.187412,0.021366,0.008452,0.008452,3148.968801,3150.408682,75.391209,1.697535,77.088744,0.024456,26.639568,24.642077,1.996563,0.312397,0.021472,0.750877,0.005129,1341198.336278,92183.308862,0.011099,0.000076,0.003844,0.049907,16501.681686,0.000738,22390721.822596,7157385.939377,0.319659,1139132.449488,3563591.234513,3741230.442538,8292859.934295,2650883.681251,23506862.768606,8706245.469854, 
15.139778,93.762500,95.729362,1.000001,54.000000,2390.000000,1014934.750000,21113.750000,59777122.750000,56811.000000,59930.000000,0.000052,1015154.341564,0.020803,0.007889,0.007888,3142.798523,3144.247032,69.334434,1.697535,71.031969,0.022579,24.815972,22.818549,1.996563,0.312103,0.021177,0.750807,0.005059,1339933.893305,90918.865889,0.011098,0.000075,0.003549,0.050005,15234.944116,0.000739,20631508.199932,6627735.095000,0.321243,1054835.966270,3283603.912307,3448874.246570,7641299.333308,2454716.701852,21669933.158488,8025901.169810, 
15.280171,94.525000,96.431325,1.000001,54.000000,2390.000000,1015826.500000,20593.000000,59775454.000000,56808.250000,59929.375000,0.000052,1016035.210882,0.020272,0.007358,0.007358,3140.073820,3141.532461,66.697995,1.697535,68.395530,0.021760,23.126487,21.129115,1.996563,0.311884,0.020958,0.750755,0.005006,1338991.864182,89976.836767,0.011097,0.000074,0.003420,0.050049,14682.149377,0.000740,19865744.425666,6137032.490326,0.308925,976738.283014,3161728.918937,3309161.136957,7357683.120617,2272974.996417,20792089.105552,7700773.742797, 
15.410941,95.112500,97.085176,1.000001,54.000000,2390.000000,1015928.750000,20612.750000,59773930.500000,56804.000000,59926.250000,0.000052,1016137.840324,0.020290,0.007375,0.007375,3139.756674,3141.214608,66.451471,1.697535,68.149006,0.021683,23.178810,21.181484,1.996563,0.311683,0.020757,0.750707,0.004959,1338131.873509,89116.846094,0.011096,0.000073,0.003408,0.050054,14630.708713,0.000740,19794140.575723,6152243.508372,0.310811,979159.189808,3150332.821302,3298992.210351,7331163.176194,2278608.706804,20728195.804695,7677109.557295, 
15.538853,95.637500,97.724734,1.000001,54.000000,2390.000000,1017900.875000,19745.375000,59773436.375000,56794.125000,59919.250000,0.000052,1018092.368678,0.019398,0.006484,0.006484,3133.728986,3135.200551,60.460547,1.697535,62.158082,0.019815,20.339191,18.341880,1.996563,0.311618,0.020692,0.750691,0.004943,1337852.956916,88837.929500,0.011096,0.000073,0.003114,0.050151,13370.119040,0.000741,18054053.644428,5327469.463662,0.295084,847892.427643,2873389.604161,2995878.733553,6686686.534973,1973136.838393,18823676.152179,6971731.908215, 
15.672481,96.187500,98.392878,1.000001,54.000000,2390.000000,1018522.375000,18383.875000,59772432.875000,56796.250000,59919.375000,0.000052,1018688.271865,0.018050,0.005136,0.005136,3131.895845,3133.390228,58.697204,1.697535,60.394740,0.019264,16.101089,14.103809,1.996563,0.311486,0.020561,0.750660,0.004912,1337286.528949,88271.501533,0.011096,0.000073,0.003028,0.050181,12998.327879,0.000742,17541884.049579,4096505.454321,0.233527,651978.575984,2791875.346012,2866992.154020,6496994.092437,1517224.242341,18013857.247856,6671798.980688, 
15.801953,96.837500,99.040235,1.000001,54.000000,2390.000000,1015918.125000,18828.125000,59769269.875000,56791.125000,59911.000000,0.000052,1016092.581901,0.018533,0.005619,0.005619,3139.896524,3141.390481,66.845526,1.697535,68.543061,0.021808,17.661547,15.664363,1.996563,0.311071,0.020145,0.750561,0.004813,1335501.282854,86486.255438,0.011094,0.000071,0.003427,0.050052,14714.483768,0.000740,19908595.302748,4549774.280192,0.228533,724118.493024,3168548.842438,3250238.354160,7373553.815833,1685101.585256,20421866.049147,7563654.092277, 
15.929865,97.587500,99.679796,1.000001,54.000000,2390.000000,1013895.250000,19023.000000,59767793.250000,56794.000000,59901.375000,0.000052,1014073.691850,0.018762,0.005849,0.005848,3146.147653,3147.643525,73.167688,1.697535,74.865223,0.023772,18.418227,16.421088,1.996563,0.310876,0.019951,0.750515,0.004766,1334667.913592,85652.886176,0.011093,0.000070,0.003736,0.049953,16039.783695,0.000738,21744891.651416,4769568.051289,0.219342,759099.730444,3460804.251796,3543077.542195,8053663.574598,1766506.685662,22261830.390327,8245122.366788, 
16.059336,98.225000,100.327151,1.000001,54.000000,2390.000000,1011520.625000,19434.625000,59765876.875000,56793.250000,59893.875000,0.000052,1011707.309181,0.019213,0.006299,0.006299,3153.506490,3155.000844,80.614705,1.697535,82.312241,0.026075,19.884393,17.887311,1.996563,0.310624,0.019699,0.750455,0.004706,1333586.418336,84571.390920,0.011093,0.000070,0.004098,0.049836,17594.195511,0.000737,23907906.362514,5195438.312727,0.217310,826879.033976,3805058.462342,3893866.823437,8854780.134265,1924236.412121,24465906.194133,9061446.738568, 
16.188288,98.812500,100.971909,1.000001,54.000000,2390.000000,1009600.125000,19739.625000,59763421.125000,56795.500000,59887.750000,0.000052,1009793.080386,0.019552,0.006638,0.006638,3159.484480,3160.977693,86.706490,1.697535,88.404025,0.027952,20.992711,18.995705,1.996563,0.310302,0.019376,0.750378,0.004629,1332200.625031,83185.597615,0.011091,0.000068,0.004393,0.049742,18860.600734,0.000735,25677288.680480,5517375.445776,0.214874,878116.879477,4086664.181387,4179941.792113,9510106.918696,2043472.387325,26263369.657954,9727173.947390, 
16.322177,99.512500,101.641354,1.000001,54.000000,2390.000000,1007288.375000,20321.625000,59761265.125000,56792.625000,59882.875000,0.000052,1007493.344322,0.020175,0.007260,0.007260,3166.696419,3168.182894,94.012590,1.697535,95.710125,0.030194,23.013585,21.016644,1.996563,0.310018,0.019093,0.750310,0.004562,1330984.070413,81969.042997,0.011090,0.000067,0.004745,0.049628,20372.910674,0.000734,27799373.391181,6104365.062413,0.219586,971539.104502,4424404.185210,4529816.842398,10296064.218956,2260875.949042,28461701.174692,10541370.805442, 
