Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
6.574940,36.487500,36.496401,1.000001,61.000000,2390.000000,1017210.625000,43995.625000,59566740.375000,56568.750000,59713.125000,0.000052,1018161.613219,0.043251,0.030322,0.030313,3539.712363,3540.044526,475.083697,1.697535,476.781232,0.134618,107.400703,105.409745,1.996563,0.284147,0.010082,0.744124,0.002421,392901.870294,13940.870906,0.010510,0.000034,0.023900,0.050129,33046.975545,0.000708,46676802.654877,10319596.315844,0.221086,1642413.463319,7428837.985390,7608229.478510,17287704.686992,3822072.709572,47803953.541567,17705167.978358, 
6.705451,36.712500,36.757423,1.000001,61.000000,2390.000000,1017718.625000,43881.625000,59567783.625000,56567.375000,59714.000000,0.000052,1018664.221755,0.043118,0.030189,0.030179,3537.965871,3538.311203,473.301881,1.697535,474.999417,0.134180,106.875539,104.884549,1.996563,0.284283,0.010218,0.744156,0.002454,393090.288642,14129.289254,0.010510,0.000035,0.023822,0.050154,32939.593758,0.000708,46502363.214999,10268179.761222,0.220810,1634230.270976,7401075.108256,7579354.941987,17223097.487037,3803029.541193,47622529.334218,17637973.827488, 
6.833882,37.062500,37.014285,1.000001,61.000000,2390.000000,1018195.375000,43937.875000,59568606.625000,56570.875000,59714.875000,0.000052,1019142.952942,0.043153,0.030224,0.030214,3536.303950,3536.644457,471.596879,1.697535,473.294415,0.133762,106.949098,104.958083,1.996563,0.284391,0.010326,0.744182,0.002480,393238.932642,14277.933254,0.010511,0.000035,0.023748,0.050177,32836.818265,0.000709,46335443.808935,10275378.742298,0.221761,1635376.023492,7374509.080727,7553663.940098,17161275.484791,3805695.830481,47461107.880754,17578188.103983, 
6.963093,37.425000,37.272707,1.000001,61.000000,2390.000000,1018945.500000,43764.250000,59569696.500000,56566.500000,59715.000000,0.000052,1019884.915835,0.042951,0.030022,0.030013,3533.731301,3534.091656,468.993415,1.697535,470.690950,0.133122,106.157668,104.166620,1.996563,0.284533,0.010468,0.744216,0.002514,393435.783499,14474.784110,0.010511,0.000036,0.023634,0.050214,32679.769244,0.000709,46080565.091210,10197894.633930,0.221306,1623044.054403,7333943.905047,7511391.695612,17066875.959707,3776998.012567,47195503.324893,17479816.046257, 
7.125062,37.737500,37.596645,1.000001,61.000000,2390.000000,1019674.875000,43708.875000,59570807.875000,56569.250000,59718.125000,0.000052,1020611.246489,0.042866,0.029937,0.029928,3531.216477,3531.584188,466.434283,1.697535,468.131818,0.132492,105.782135,103.791054,1.996563,0.284678,0.010613,0.744251,0.002549,393636.524590,14675.525202,0.010512,0.000036,0.023522,0.050250,32525.156118,0.000710,45830026.444254,10161126.764189,0.221713,1617192.270822,7294069.472535,7471195.373632,16974083.868242,3763380.283033,46942942.185157,17386274.883391, 
7.264672,38.012500,37.875864,1.000001,61.000000,2390.000000,1020327.000000,43628.750000,59571829.750000,56553.000000,59732.125000,0.000052,1021259.347451,0.042760,0.029831,0.029822,3528.975533,3529.352944,464.155533,1.697535,465.853068,0.131930,105.341561,103.350449,1.996563,0.284812,0.010747,0.744283,0.002581,393821.106021,14860.106632,0.010512,0.000036,0.023423,0.050282,32387.284094,0.000710,45606937.262749,10117991.583097,0.221852,1610327.098969,7258563.754675,7435045.470362,16891458.245462,3747404.290036,46715805.464146,17302150.171906, 
7.413900,38.200000,38.174322,1.000001,61.000000,2390.000000,1020812.750000,43515.500000,59573211.750000,56568.875000,59725.625000,0.000052,1021739.824663,0.042628,0.029700,0.029691,3527.316018,3527.706119,462.444459,1.697535,464.141994,0.131507,104.829412,102.838258,1.996563,0.284992,0.010927,0.744326,0.002624,394070.746323,15109.746934,0.010513,0.000037,0.023347,0.050306,32283.382327,0.000711,45439423.382404,10067848.207495,0.221566,1602346.539200,7231903.113701,7407289.455506,16829416.067557,3728832.669443,46541409.141264,17237558.941209, 
7.541293,38.450000,38.429107,1.000001,61.000000,2390.000000,1021371.000000,43268.000000,59574213.250000,56572.375000,59725.250000,0.000052,1022287.063141,0.042363,0.029434,0.029426,3525.427818,3525.844355,460.536133,1.697535,462.233668,0.131036,103.837873,101.846689,1.996563,0.285123,0.011058,0.744358,0.002655,394251.661039,15290.661650,0.010513,0.000038,0.023264,0.050334,32167.617199,0.000711,45252598.554280,9970773.788081,0.220336,1586896.677742,7202169.042367,7374922.371162,16760221.686770,3692879.180771,46338040.591375,17162237.256065, 
7.671804,38.800000,38.690129,1.000001,61.000000,2390.000000,1021982.875000,43327.125000,59575228.375000,56565.500000,59726.000000,0.000052,1022900.892831,0.042395,0.029467,0.029458,3523.312254,3523.724004,458.368585,1.697535,460.066120,0.130500,103.889837,101.898622,1.996563,0.285256,0.011191,0.744390,0.002687,394435.042843,15474.043455,0.010514,0.000038,0.023168,0.050364,32036.030247,0.000711,45040395.957460,9975858.002661,0.221487,1587705.854983,7168395.976900,7342118.955968,16681628.132393,3694762.223208,46131930.491733,17085900.182123, 
7.800235,39.100000,38.946991,1.000001,61.000000,2390.000000,1022463.375000,43112.375000,59576228.125000,56571.375000,59729.250000,0.000052,1023371.892371,0.042165,0.029237,0.029229,3521.690675,3522.125112,456.723209,1.697535,458.420744,0.130092,103.033041,101.041796,1.996563,0.285387,0.011321,0.744421,0.002719,394615.652886,15654.653498,0.010514,0.000038,0.023096,0.050387,31935.940876,0.000712,44879313.922808,9891974.876032,0.220413,1574355.451313,7142758.995151,7314205.435308,16621968.119559,3663694.398530,45956544.529914,17020942.418487, 
7.947123,39.312500,39.240766,1.000001,61.000000,2390.000000,1023095.875000,43136.125000,59577291.625000,56567.625000,59731.125000,0.000052,1024004.831396,0.042162,0.029234,0.029226,3519.513912,3519.947177,454.495823,1.697535,456.193358,0.129540,102.959254,100.967977,1.996563,0.285525,0.011460,0.744454,0.002752,394807.785935,15846.786546,0.010515,0.000039,0.022998,0.050418,31800.424353,0.000712,44661253.242800,9884747.975942,0.221327,1573205.255352,7108053.587526,7280068.720734,16541204.904741,3661017.768867,45742057.056558,16941502.613540, 
8.076334,39.537500,39.499189,1.000001,61.000000,2390.000000,1023538.000000,42953.000000,59577970.750000,56569.875000,59730.250000,0.000052,1024438.869652,0.041965,0.029037,0.029029,3518.022751,3518.475217,452.992285,1.697535,454.689820,0.129167,102.222846,100.231549,1.996563,0.285614,0.011549,0.744475,0.002773,394930.480748,15969.481359,0.010515,0.000039,0.022932,0.050440,31708.868903,0.000712,44514057.099058,9812651.815909,0.220439,1561730.804195,7084626.612203,7254718.281168,16486687.814466,3634315.487374,45582775.420969,16882509.415174, 
8.205805,39.775000,39.758132,1.000001,61.000000,2390.000000,1024070.875000,42853.875000,59578910.625000,56569.000000,59735.500000,0.000052,1024967.127095,0.041847,0.028919,0.028911,3516.209598,3516.672922,451.146286,1.697535,452.843821,0.128708,101.753418,99.762092,1.996563,0.285737,0.011672,0.744505,0.002803,395100.288551,16139.289163,0.010515,0.000040,0.022850,0.050466,31596.310808,0.000713,44333334.102092,9766692.090721,0.220301,1554416.092542,7055863.676691,7225055.128703,16419753.371145,3617293.366934,45396396.189595,16813480.070220, 
8.333719,40.075000,40.013958,1.000001,61.000000,2390.000000,1024495.125000,42802.875000,59579661.125000,56569.500000,59732.125000,0.000052,1025388.876113,0.041779,0.028852,0.028844,3514.763359,3515.232510,449.670975,1.697535,451.368510,0.128342,101.475897,99.484548,1.996563,0.285835,0.011770,0.744528,0.002826,395235.885460,16274.886072,0.010516,0.000040,0.022785,0.050487,31506.272397,0.000713,44188901.409273,9739520.604657,0.220406,1550091.619650,7032876.517894,7201675.926148,16366259.781212,3607229.853577,45249500.211240,16759074.152311, 
8.463449,40.337500,40.273419,1.000001,61.000000,2390.000000,1024922.125000,42790.125000,59580479.875000,56570.500000,59734.750000,0.000052,1025814.972162,0.041750,0.028822,0.028814,3513.303420,3513.774598,448.174989,1.697535,449.872524,0.127969,101.328953,99.337580,1.996563,0.285942,0.011877,0.744554,0.002852,395383.817119,16422.817731,0.010516,0.000040,0.022719,0.050508,31414.872856,0.000713,44042444.653610,9725132.414760,0.220813,1547801.669919,7009567.219746,7178420.621386,16312016.538374,3601900.894356,45103382.706299,16704956.557889, 
8.591620,40.612500,40.529762,1.000001,61.000000,2390.000000,1025392.375000,42644.125000,59581392.625000,56568.250000,59736.750000,0.000052,1026278.736068,0.041588,0.028660,0.028653,3511.715798,3512.202195,446.560139,1.697535,448.257674,0.127567,100.716457,98.725056,1.996563,0.286061,0.011996,0.744583,0.002880,395548.737180,16587.737791,0.010517,0.000041,0.022648,0.050531,31316.114004,0.000714,43884351.124604,9665166.456021,0.220242,1538257.798729,6984405.873066,7151794.352123,16253463.379483,3579691.280008,44936084.789956,16642994.366651, 
8.737989,40.887500,40.822499,1.000001,61.000000,2390.000000,1025912.000000,42611.000000,59582402.000000,56572.000000,59738.125000,0.000052,1026796.537326,0.041535,0.028607,0.028599,3509.944881,3510.435424,444.746426,1.697535,446.443961,0.127115,100.478541,98.487109,1.996563,0.286193,0.012128,0.744614,0.002912,395731.121424,16770.122036,0.010517,0.000041,0.022568,0.050557,31205.094408,0.000714,43706788.920661,9641871.456299,0.220604,1534550.287311,6956145.992988,7123398.883964,16187699.600245,3571063.502333,44757670.660291,16576915.059367, 
8.866681,41.162500,41.079883,1.000001,61.000000,2390.000000,1026408.500000,42537.250000,59583253.750000,56568.375000,59740.000000,0.000052,1027289.553393,0.041443,0.028515,0.028507,3508.260391,3508.758987,443.030377,1.697535,444.727912,0.126687,100.108035,98.116578,1.996563,0.286305,0.012239,0.744641,0.002939,395885.028870,16924.029482,0.010517,0.000042,0.022492,0.050581,31099.992602,0.000714,43538788.014391,9605596.514942,0.220622,1528776.955657,6929407.839492,7096044.812864,16125477.042367,3557628.338868,44585799.826514,16513259.195005, 
8.996413,41.325000,41.339346,1.000001,61.000000,2390.000000,1027010.625000,42370.875000,59584218.125000,56568.250000,59743.250000,0.000052,1027884.290624,0.041257,0.028329,0.028322,3506.230500,3506.746261,440.972800,1.697535,442.670335,0.126173,99.397512,97.406026,1.996563,0.286431,0.012366,0.744671,0.002969,396059.292132,17098.292743,0.010518,0.000042,0.022400,0.050611,30973.864336,0.000715,43337351.521446,9536033.612393,0.220042,1517705.684631,6897348.251318,7062353.959206,16050870.933869,3531864.300886,44374113.782137,16434856.956347, 
9.125363,41.600000,41.597248,1.000001,61.000000,2390.000000,1027379.125000,42342.625000,59585126.875000,56569.250000,59742.500000,0.000052,1028251.313822,0.041214,0.028287,0.028279,3504.978989,3505.498077,439.682349,1.697535,441.379884,0.125850,99.213900,97.222386,1.996563,0.286549,0.012484,0.744700,0.002997,396223.508754,17262.509366,0.010518,0.000042,0.022343,0.050629,30894.562104,0.000715,43211016.639296,9518055.312287,0.220269,1514844.351567,6877241.446266,7042102.194638,16004080.236776,3525205.671217,44246868.091756,16387728.922873, 
9.255615,41.925000,41.857750,1.000001,61.000000,2390.000000,1027674.250000,42249.000000,59585572.000000,56570.500000,59743.125000,0.000052,1028542.338513,0.041111,0.028184,0.028177,3503.987260,3504.515843,438.679412,1.697535,440.376947,0.125599,98.825457,96.833930,1.996563,0.286608,0.012542,0.744714,0.003011,396303.947248,17342.947859,0.010518,0.000043,0.022298,0.050644,30832.996270,0.000715,43112829.243814,9480025.471004,0.219889,1508791.719137,6861614.449305,7025539.502604,15967714.534746,3511120.544816,44142801.546086,16349185.757810, 
9.383786,42.262500,42.114093,1.000001,61.000000,2390.000000,1028131.125000,42308.375000,59586336.625000,56568.875000,59743.500000,0.000052,1029001.267632,0.041151,0.028223,0.028216,3502.424500,3502.948091,437.076095,1.697535,438.773631,0.125198,98.919477,96.927927,1.996563,0.286707,0.012642,0.744738,0.003035,396442.125183,17481.125794,0.010519,0.000043,0.022227,0.050666,30734.482531,0.000716,42955864.835094,9489227.775802,0.220906,1510256.310273,6836632.807558,7001458.581474,15909579.568553,3514528.805852,43991496.536398,16293146.865333, 
9.513777,42.550000,42.374076,1.000001,61.000000,2390.000000,1028570.250000,42252.000000,59587396.750000,56570.625000,59748.750000,0.000052,1029437.706075,0.041078,0.028151,0.028144,3500.939619,3501.469317,435.548012,1.697535,437.245547,0.124814,98.624355,96.632773,1.996563,0.286846,0.012781,0.744771,0.003068,396633.709408,17672.710019,0.010519,0.000043,0.022159,0.050688,30640.374498,0.000716,42806265.727540,9460332.264841,0.221003,1505657.450513,6812823.388969,6977217.703897,15854172.491681,3503826.764756,43839186.489919,16236735.737007, 
9.646367,42.800000,42.639254,1.000001,61.000000,2390.000000,1028886.375000,42135.125000,59587936.625000,56569.750000,59748.125000,0.000052,1029748.775877,0.040952,0.028025,0.028018,3499.882044,3500.423412,434.476995,1.697535,436.174530,0.124546,98.153225,96.161627,1.996563,0.286917,0.012851,0.744788,0.003085,396731.277276,17770.277887,0.010519,0.000044,0.022111,0.050703,30574.450308,0.000716,42701413.321497,9414207.116688,0.220466,1498316.410999,6796135.623472,6959339.873874,15815338.267221,3486743.376551,43726856.682012,16195132.104449, 
9.775578,42.987500,42.897677,1.000001,61.000000,2390.000000,1029397.000000,42246.500000,59588710.000000,56572.500000,59748.375000,0.000052,1030263.534428,0.041040,0.028113,0.028105,3498.133370,3498.664882,432.682490,1.697535,434.380025,0.124096,98.411247,96.419625,1.996563,0.287018,0.012953,0.744812,0.003110,396871.046869,17910.047480,0.010520,0.000044,0.022032,0.050728,30463.958188,0.000716,42525731.621300,9439465.107106,0.221971,1502336.341842,6768175.034624,6932907.599509,15750270.970852,3496098.187817,43560777.672524,16133621.360194, 
9.905309,43.250000,43.157140,1.000001,61.000000,2390.000000,1029748.375000,42196.625000,59589455.125000,56571.625000,59749.875000,0.000052,1030612.570744,0.040978,0.028050,0.028043,3496.948662,3497.485478,431.468425,1.697535,433.165960,0.123791,98.159753,96.168109,1.996563,0.287115,0.013050,0.744835,0.003133,397005.714146,18044.714757,0.010520,0.000044,0.021977,0.050746,30389.052510,0.000717,42406874.803567,9414841.705326,0.222012,1498417.408838,6749258.399547,6913591.228512,15706249.927247,3486978.409380,43439409.237946,16088670.088128, 
10.033221,43.500000,43.412963,1.000001,61.000000,2390.000000,1030092.125000,42174.375000,59590174.125000,56572.125000,59751.125000,0.000052,1030955.122153,0.040942,0.028015,0.028008,3495.786744,3496.326204,430.275704,1.697535,431.973239,0.123491,98.003910,96.012244,1.996563,0.287209,0.013144,0.744858,0.003155,397135.662815,18174.663426,0.010520,0.000045,0.021924,0.050763,30315.419840,0.000717,42290107.661051,9399582.582391,0.222264,1495988.845919,6730674.346346,6894922.754004,15663002.837426,3481326.882367,43322111.660288,16045226.540847, 
10.163211,43.750000,43.672944,1.000001,61.000000,2390.000000,1030415.000000,42221.750000,59591110.750000,56564.875000,59752.625000,0.000052,1031279.665463,0.040975,0.028048,0.028041,3494.686622,3495.222062,429.127991,1.697535,430.825526,0.123201,98.088762,96.097067,1.996563,0.287331,0.013266,0.744887,0.003185,397304.948408,18343.949020,0.010521,0.000045,0.021873,0.050779,30244.421143,0.000717,42177746.760320,9407886.786814,0.223053,1497310.500055,6712791.567751,6877754.674721,15621387.689008,3484402.513635,43214241.351333,16005274.574568, 
10.297363,44.075000,43.941247,1.000001,61.000000,2390.000000,1030825.625000,42258.125000,59591749.875000,56570.875000,59753.500000,0.000052,1031691.435597,0.040994,0.028067,0.028060,3493.291817,3493.824423,427.700619,1.697535,429.398154,0.122842,98.115755,96.124041,1.996563,0.287415,0.013350,0.744907,0.003205,397420.466718,18459.467329,0.010521,0.000045,0.021809,0.050799,30156.270864,0.000717,42038007.302442,9410527.479604,0.223858,1497730.779033,6690551.359902,6856141.406502,15569632.334238,3485380.548001,43078441.074446,15954978.175721, 
10.445291,44.300000,44.237103,1.000001,61.000000,2390.000000,1031167.875000,42213.375000,59592540.625000,56572.250000,59758.250000,0.000052,1032031.567085,0.040937,0.028010,0.028003,3492.140517,3492.677900,426.517309,1.697535,428.214844,0.122544,97.884513,95.892775,1.996563,0.287518,0.013453,0.744932,0.003230,397563.393622,18602.394233,0.010521,0.000046,0.021756,0.050816,30083.035154,0.000718,41922161.440283,9387886.577824,0.223936,1494127.370453,6672113.932908,6837362.132639,15526726.459364,3476995.028824,42960447.323360,15911276.786430, 
10.591662,44.575000,44.529844,1.000001,61.000000,2390.000000,1031541.125000,42213.625000,59593432.875000,56574.625000,59756.750000,0.000052,1032404.515053,0.040923,0.027996,0.027988,3490.879009,3491.416934,425.214832,1.697535,426.912367,0.122215,97.798300,95.806536,1.996563,0.287635,0.013570,0.744960,0.003258,397724.670772,18763.671383,0.010522,0.000046,0.021698,0.050834,30002.359805,0.000718,41794649.149474,9379443.758624,0.224417,1492783.655108,6651819.737598,6817265.497430,15479499.684990,3473868.058750,42834176.340264,15864509.755653, 
10.721393,44.925000,44.789306,1.000001,61.000000,2390.000000,1031561.375000,42338.625000,59594567.875000,56574.875000,59756.875000,0.000052,1032429.866654,0.041043,0.028116,0.028109,3490.793289,3491.319364,425.064456,1.697535,426.761992,0.122176,98.215679,96.223880,1.996563,0.287783,0.013718,0.744995,0.003293,397929.832331,18968.832943,0.010522,0.000047,0.021691,0.050835,29992.629525,0.000718,41779927.396358,9420301.712821,0.225474,1499286.395332,6649476.699674,6816406.683491,15474047.183836,3489000.634378,42828780.248865,15862511.203283, 
10.855020,45.150000,45.056562,1.000001,61.000000,2390.000000,1031525.625000,42612.625000,59595364.875000,56562.625000,59771.375000,0.000052,1032405.419804,0.041310,0.028383,0.028375,3490.875949,3491.375744,425.083755,1.697535,426.781290,0.122179,99.149307,97.157484,1.996563,0.287888,0.013822,0.745020,0.003318,398073.901698,19112.902310,0.010523,0.000047,0.021691,0.050834,29993.501707,0.000718,41781816.737276,9511701.392912,0.227652,1513833.094692,6649777.397382,6819914.227710,15474746.939732,3522852.367745,42850818.816626,15870673.635787, 
10.983455,45.400000,45.313430,1.000001,61.000000,2390.000000,1031747.000000,42650.750000,59596429.500000,56577.000000,59759.750000,0.000052,1032628.180172,0.041338,0.028411,0.028403,3490.122892,3490.619383,424.277859,1.697535,425.975395,0.121975,99.225827,97.233971,1.996563,0.288027,0.013962,0.745054,0.003351,398266.353820,19305.354432,0.010523,0.000047,0.021655,0.050844,29943.348334,0.000718,41702919.678804,9519189.495055,0.228262,1515024.862218,6637220.550478,6807936.322325,15445525.806964,3525625.738909,42775559.357880,15842799.762178, 
11.113445,45.712500,45.573411,1.000001,61.000000,2390.000000,1031913.000000,42792.750000,59597238.250000,56578.625000,59762.125000,0.000052,1032799.912385,0.041469,0.028542,0.028534,3489.542560,3490.025638,423.646483,1.697535,425.344019,0.121815,99.665826,97.673946,1.996563,0.288132,0.014067,0.745079,0.003377,398412.555760,19451.556371,0.010524,0.000048,0.021627,0.050853,29904.050769,0.000718,41641108.083011,9562262.954525,0.229635,1521880.210778,6627382.937260,6799876.761607,15422632.623337,3541578.872046,42724919.604284,15824044.297883, 
11.242397,45.900000,45.831314,1.000001,61.000000,2390.000000,1032165.625000,42868.875000,59598275.625000,56579.625000,59764.500000,0.000052,1033055.476669,0.041533,0.028605,0.028597,3488.679293,3489.155440,422.728015,1.697535,424.425551,0.121582,99.862803,97.870892,1.996563,0.288268,0.014203,0.745112,0.003409,398600.092873,19639.093485,0.010524,0.000048,0.021585,0.050865,29846.915727,0.000718,41551190.219952,9581543.924292,0.230596,1524948.869993,6613072.076219,6786618.549864,15389329.711093,3548719.971960,42641615.737068,15793191.013729, 
11.370827,46.112500,46.088174,1.000001,61.000000,2390.000000,1031889.250000,42747.500000,59599188.250000,56529.500000,59831.875000,0.000052,1032774.308851,0.041426,0.028499,0.028491,3489.629069,3490.116476,423.646585,1.697535,425.344120,0.121812,99.518759,97.526820,1.996563,0.288387,0.014322,0.745140,0.003438,398765.082687,19804.083298,0.010524,0.000049,0.021626,0.050852,29903.279939,0.000718,41641117.985912,9547859.326909,0.229289,1519587.804061,6627384.513355,6799365.601444,15422636.291079,3536244.195151,42721707.887713,15822854.773227, 
11.501079,46.325000,46.348680,1.000001,61.000000,2390.000000,1032501.875000,43002.625000,59599762.625000,56556.000000,59765.375000,0.000052,1033396.994207,0.041649,0.028721,0.028713,3487.526353,3487.990116,421.493496,1.697535,423.191032,0.121269,100.233942,98.241986,1.996563,0.288463,0.014397,0.745158,0.003456,398868.924068,19907.924679,0.010525,0.000049,0.021530,0.050882,29770.038434,0.000719,41430331.010253,9617873.945577,0.232146,1530730.967883,6593836.750815,6769181.663424,15344567.040834,3562175.535399,42532056.461593,15752613.504294, 
11.658888,46.625000,46.664296,1.000001,59.000000,2390.000000,997983.500000,41709.000000,59602621.000000,56623.500000,59734.875000,0.000052,998854.697618,0.041793,0.028865,0.028857,3489.832253,3490.283080,423.653441,1.697535,425.350976,0.121808,100.803407,98.811364,1.996563,0.288836,0.014771,0.745248,0.003545,399385.718205,20424.718816,0.010526,0.000050,0.020916,0.049181,28921.930827,0.000695,41641789.240336,9673615.964471,0.232305,1539602.578700,6627491.346730,6803970.726812,15422884.903828,3582820.727582,42750642.766684,15833571.395068, 
11.804217,46.900000,46.954955,1.000001,59.000000,2390.000000,997903.500000,42117.000000,59603661.000000,56637.750000,59719.500000,0.000052,998791.888734,0.042205,0.029277,0.029269,3490.051711,3490.460863,423.782823,1.697535,425.480358,0.121839,102.246806,100.254732,1.996563,0.288972,0.014907,0.745280,0.003578,399573.761711,20612.762322,0.010526,0.000051,0.020922,0.049177,28929.255358,0.000695,41654455.693554,9814921.467365,0.235627,1562092.030157,6629507.273774,6811057.054797,15427576.182798,3635156.099024,42795167.513830,15850062.042159, 
11.934988,47.300000,47.216497,1.000001,59.000000,2390.000000,997867.875000,41756.375000,59604503.625000,56633.625000,59721.125000,0.000052,998741.153057,0.041846,0.028918,0.028910,3490.229004,3490.674823,423.957566,1.697535,425.655101,0.121881,100.997288,99.005189,1.996563,0.289082,0.015017,0.745307,0.003604,399726.122144,20765.122755,0.010527,0.000051,0.020929,0.049175,28939.363410,0.000695,41671563.010516,9692591.377983,0.232595,1542622.607166,6632229.985675,6809270.085040,15433912.226117,3589848.658512,42783939.642814,15845903.571413, 
12.063419,47.500000,47.473359,1.000001,59.000000,2390.000000,997471.000000,42125.500000,59605306.250000,56643.000000,59728.125000,0.000052,998360.132212,0.042232,0.029304,0.029296,3491.561039,3491.968449,425.213836,1.697535,426.911371,0.122196,102.384618,100.392494,1.996563,0.289187,0.015122,0.745332,0.003630,399871.253676,20910.254287,0.010527,0.000051,0.020983,0.049156,29014.027236,0.000694,41794551.611178,9828408.325115,0.235160,1564238.528534,6651804.213908,6833252.627725,15479463.559696,3640151.231524,42934626.522012,15901713.526671, 
12.192626,47.737500,47.731772,1.000001,59.000000,2390.000000,997819.750000,42047.750000,59606418.250000,56649.250000,59722.750000,0.000052,998705.295255,0.042140,0.029211,0.029203,3490.354319,3490.770393,423.964023,1.697535,425.661559,0.121880,102.026066,100.033909,1.996563,0.289333,0.015268,0.745367,0.003664,400072.332789,21111.333400,0.010528,0.000052,0.020929,0.049173,28939.010502,0.000695,41672195.186647,9793302.893283,0.235008,1558651.329955,6632330.599551,6813017.184046,15434146.365425,3627149.219735,42807483.378886,15854623.473661, 
12.322099,48.037500,47.990720,1.000001,59.000000,2390.000000,997681.875000,42173.875000,59607205.625000,56648.875000,59722.750000,0.000052,998572.861356,0.042272,0.029344,0.029335,3490.817220,3491.220088,424.377069,1.697535,426.074604,0.121982,102.500728,100.508547,1.996563,0.289436,0.015371,0.745391,0.003689,400214.715339,21253.715950,0.010528,0.000052,0.020946,0.049166,28963.362462,0.000694,41712632.306342,9839769.863282,0.235894,1566046.772062,6638766.361937,6820976.565029,15449123.076423,3644359.208623,42857493.684144,15873145.808942, 
12.484590,48.362500,48.315701,1.000001,59.000000,2390.000000,997613.500000,42292.500000,59608196.250000,56651.000000,59726.625000,0.000052,998509.564771,0.042394,0.029465,0.029457,3491.038507,3491.429018,424.539888,1.697535,426.237424,0.122022,102.931981,100.939770,1.996563,0.289565,0.015500,0.745422,0.003720,400393.856990,21432.857602,0.010528,0.000053,0.020953,0.049163,28972.697447,0.000694,41728572.278520,9881986.584652,0.236816,1572765.766627,6641303.285292,6824990.951196,15455026.769822,3659995.031352,42882716.836307,15882487.717151, 
12.612242,48.675000,48.571004,1.000001,59.000000,2390.000000,997742.875000,42253.375000,59609202.625000,56652.125000,59726.625000,0.000052,998637.167500,0.042349,0.029421,0.029412,3490.592433,3490.987245,424.051271,1.697535,425.748806,0.121897,102.762925,100.770684,1.996563,0.289697,0.015632,0.745454,0.003752,400575.852540,21614.853151,0.010529,0.000053,0.020932,0.049169,28943.144965,0.000694,41680736.667780,9865433.046651,0.236690,1570131.191315,6633690.017418,6816975.517422,15437309.876956,3653864.091352,42832354.340694,15863834.940998, 
12.791629,49.037500,48.929779,1.000001,59.000000,2390.000000,997973.250000,42454.750000,59610041.250000,56652.625000,59725.125000,0.000052,998875.874928,0.042541,0.029612,0.029604,3489.758265,3490.132751,423.157738,1.697535,424.855273,0.121671,103.407636,101.415369,1.996563,0.289807,0.015742,0.745480,0.003778,400727.516131,21766.516742,0.010529,0.000053,0.020893,0.049181,28889.468949,0.000695,41593259.977287,9928547.618958,0.238706,1580176.179522,6619767.680749,6805753.514889,15404911.102699,3677239.858873,42761844.363405,15837720.134594, 
12.954118,49.300000,49.254756,1.000001,59.000000,2390.000000,998463.750000,42533.000000,59610863.250000,56649.125000,59728.000000,0.000052,999369.259160,0.042598,0.029670,0.029661,3488.035387,3488.402806,421.389528,1.697535,423.087063,0.121225,103.556760,101.564469,1.996563,0.289914,0.015849,0.745506,0.003804,400876.177007,21915.177619,0.010530,0.000054,0.020816,0.049205,28783.493642,0.000695,41420152.518711,9943144.431885,0.240056,1582499.332612,6592216.794856,6779500.454170,15340797.229152,3682646.085883,42596891.387361,15776626.439763, 
13.101005,49.537500,49.548531,1.000001,59.000000,2390.000000,998755.500000,42502.750000,59611550.750000,56648.625000,59727.875000,0.000052,999659.458285,0.042556,0.029627,0.029618,3487.022817,3487.393995,420.348712,1.697535,422.046247,0.120962,103.377833,101.385520,1.996563,0.290004,0.015939,0.745528,0.003825,401000.516154,22039.516766,0.010530,0.000054,0.020771,0.049219,28720.986545,0.000695,41318256.809267,9925625.445708,0.240224,1579711.101573,6575999.601864,6763080.505816,15303058.077506,3676157.572485,42493721.727392,15738415.454590, 
13.228918,49.900000,49.804356,1.000001,59.000000,2390.000000,999191.750000,42579.250000,59612202.750000,56652.375000,59729.125000,0.000052,1000098.568041,0.042614,0.029685,0.029676,3485.491782,3485.855970,418.780334,1.697535,420.477869,0.120565,103.534255,101.541922,1.996563,0.290089,0.016024,0.745548,0.003846,401118.437364,22157.437975,0.010530,0.000054,0.020703,0.049241,28626.874655,0.000695,41164712.833218,9940937.171729,0.241492,1582148.036526,6551562.338453,6739893.284327,15246189.938229,3681828.582122,42348032.002604,15684456.297261, 
